date,title,energy
2026/3/23,[新聞] 華碩：關鍵零組件推升成本壓力不可逆 Q2 PC售價恐飆升30%,7
2026/3/23,[新聞] 快訊／川普火速被打臉　伊朗官媒：伊,100
2026/3/23,[標的] 廣達 2382 請益,50
2026/3/23,[新聞]市場不再全面看多！記憶體股重挫，五檔模,18
2026/3/23,[情報] 6757台灣虎航 2026股東優惠登錄說明,10
2026/3/23,[新聞] 雲豹能源法說會／雙引擎催動 今年營收再,41
2026/3/23,Re: [情報] 伊朗提出4項措施回應川普威脅,4
2026/3/23,Re: [標的] 小台04空,14
2026/3/23,[新聞] 航空業申請加徵燃油附加費 預計下月起調,28
2026/3/23,[新聞] 記憶體旺宏「關了又關」明起2度處置　黃,13
2026/3/23,[新聞] 打造台灣之盾 五年442億扶植無人載具產,30
2026/3/23,[標的] 正二系列現在買會不會太早,100
2026/3/23,Re: [新聞] 震撼彈！Grab砸6億美元買下台灣foodpanda,0
2026/3/23,[新聞] A股三大指數跌超3% 滬指一度跌破3800點,18
2026/3/23,[新聞] 韓國國防產業ETF具成本優勢 僅愛國者飛彈,7
2026/3/23,[新聞] 集保eGift服務上路！這30家率先啟動 電子,26
2026/3/23,[公告] dream18547 sackingsss 自刪標的文,0
2026/3/23,Re: [情報] 川普：我們與伊朗有良好的對談,31
2026/3/23,[新聞] 避開荷姆茲 油國早有二方案？,55
2026/3/23,[公告] yrkping 自刪標的文,0
2026/3/23,[請益] 基本上除了世界末日所有利空都假的？,16
2026/3/23,"[情報] 2323 中環 買順達1,408張、均價308.40元",10
2026/3/23,[新聞] IEA：中東逾40項能源資產受重創 破壞力,59
2026/3/23,[新聞] 全球衛星展 台廠搶商機,13
2026/3/23,[新聞] 震撼彈！Grab砸6億美元買下台灣foodpanda,71
2026/3/23,[新聞] 傳歌手黃立成「以太幣」全爆倉　9.6億元,68
2026/3/23,[新聞] 快訊／台股指期狂殺1200點！日股倒地,100
2026/3/23,[新聞] 外資賣股7千億 提款跑光光？ 央行證實：,66
2026/3/23,[請益] 台指順拉1200點 多少人直接斷頭滑價？,100
2026/3/23,[新聞] 鮑爾讚揚伏克爾抗壓精神 強調Fed獨立性,26
2026/3/23,[情報] 115年03月23日信用交易統計,39
2026/3/23,[情報] 2466 冠西電114年股利,17
2026/3/23,[情報] 0323 上市櫃外資投信買超金額排行,2
2026/3/23,[情報] 伊朗新發行1000萬紙幣，價值7美元,-10
2026/3/23,[情報] 0323 上市櫃股票週轉率排行,0
2026/3/23,Re: [新聞] 川普考慮伊朗戰爭退出方案，究竟何時收手,7
2026/3/23,Re: [新聞] 避開荷姆茲 油國早有二方案？,22
2026/3/23,[情報] 8487 愛爾達-創 股利改為現金4.806不配股,5
2026/3/23,[情報] 川普：我們與伊朗有良好的對談,100
2026/3/23,Re: [標的] 大盤 請益 拋磚引玉請益,1
2026/3/23,[新聞] AI 巨擘有意簽記憶體長約,44
2026/3/23,[閒聊] 2026/03/23 盤後閒聊,99
2026/3/23,[新聞] 5880 合庫金 股利 0.80+0.25,12
2026/3/23,[情報] 藍綠立委 持股 深度解碼,100
2026/3/23,"[情報] 2491吉祥全出清廣達,子出清廣達,鴻海皆損",9
2026/3/23,[請益] 怎麼解讀川投顧的最新call訊,100
2026/3/23,Re: [新聞] 與台積電不一樣！馬斯克公布地表最大晶,43
2026/3/23,[新聞] 川普曝「伊朗急著求協議」：5天內結束戰,100
2026/3/23,[新聞] 外媒點名台灣天然氣供應恐中斷！經濟部回,100
2026/3/24,"[情報]2323中環買京元電子,華通,賣南亞科,新盛力",14
2026/3/24,[情報] 115年03月24日 三大法人買賣金額統計表,100
2026/3/24,[情報] 4991 環宇-KY 2月自結0.06,27
2026/3/24,[新聞] 波克夏砸下578億元 入股台灣這家保險業,19
2026/3/24,Re: [標的] 小台04空,24
2026/3/24,Re: [新聞] 快訊／伊朗最高領袖點頭！　同意與美談,37
2026/3/24,Re: [標的] 美股MOS送分考古題多,7
2026/3/24,[新聞] 快訊／伊朗最高領袖點頭！　同意與美談判,48
2026/3/24,[新聞] 中東戰事衝擊顯現！美國3月企業活動轉弱,1
2026/3/24,[新聞] 快訊／川普TACO股市反彈！日股開盤飆破千,27
2026/3/24,[新聞] 中東戰事衝擊能源供應! 比亞迪、寧德、華,8
2026/3/24,Re: [新聞] 伊朗官媒：美用談判假消息挑撥 目的是誘,74
2026/3/24,[新聞] 美國FCC以國安為由 全面禁止進口外國無線,100
2026/3/24,R: [情報] 川普：我們與伊朗有良好的對談,4
2026/3/24,[新聞] 快訊／伊朗最高領袖點頭！　同意與美談,100
2026/3/24,[情報] 0324 上市櫃外資投信買超金額排行,5
2026/3/24,[情報] 115年03月24日信用交易統計,33
2026/3/24,Re: [新聞] 以媒：美國將4月9日設為「終戰日」 伊朗,25
2026/3/24,[新聞] 信達生物宣布國產首個nAMD長間隔治療,12
2026/3/24,[情報] 4132國鼎 主協辦輔導推薦證券商辭任,6
2026/3/24,[新聞] 任天堂Switch 2旺季銷量失利 產能大砍三,100
2026/3/24,[新聞] 拋售潮持續蔓延 全球黃金跌入熊市區間,29
2026/3/24,Re: [新聞] 與台積電不一樣！馬斯克公布地表最大晶,99
2026/3/24,[請益] 美債長線怎麼看比較好,48
2026/3/24,[新聞] 打造有別台積電的世界工廠 馬斯克恐重蹈,52
2026/3/24,[新聞] 台股大震盪跌百點 記憶體齊重摔 它痛失千,2
2026/3/24,[新聞] 美國加重威脅又增兵 以色列官員預期戰爭將,22
2026/3/24,[新聞] 美德州瓦萊羅煉油廠驚傳爆炸，當局發布就,100
2026/3/24,[新聞] ETF股王「0050正2」分割前最後買進日　下,49
2026/3/24,[情報] 美以襲擊伊兩處能源基礎設施,50
2026/3/24,Re: [標的] MU美光 業績會噴發多,36
2026/3/24,[新聞] 美伊衝突 無人機商機升空 概念股受惠,25
2026/3/24,Re: [請益] 台指順拉1200點 多少人直接斷頭滑價？,21
2026/3/24,[新聞] 華爾街潑冷水：市場反彈只是情緒修正 中,74
2026/3/24,[新聞] 《家生活》全家「匠土司」升級 衝刺業績,10
2026/3/24,Re: [情報] 3260 威剛 1月自結 11.09,18
2026/3/24,[情報] 楠梓電 現金股利2元,75
2026/3/24,[閒聊] 2026/03/24 盤後閒聊,99
2026/3/24,[情報] 4979 華星光 2月自結0.38,30
2026/3/24,[情報] 0324 上市外資買賣超排行,83
2026/3/24,[新聞] 紐時：美擬調派82空降師協助陸戰隊奪哈,97
2026/3/24,[請益] 漲是AI股漲，跌卻牽連非AI股？,47
2026/3/24,Re: [新聞] 5443 均豪2025獲利創19年高每股純益2.58元,2
2026/3/24,[新聞] 以媒：美國將4月9日設為「終戰日」 伊朗,100
2026/3/24,Re: [請益] 怎麼解讀川投顧的最新call訊,2
2026/3/24,[情報] 0324 上市投信買賣超排行,31
2026/3/24,[新聞] 伊朗軍方喊戰鬥到底！布蘭特原油價格又開,79
2026/3/24,[新聞] 又見內線交易？川普TACO前15分鐘驚現5.8,98
2026/3/24,[新聞] 伊朗稱純屬「彌天大謊」否認議長與美國,72
2026/3/24,[新聞] 筆電至少再漲25%！華碩高層勸：消費者越,99
2026/3/24,[新聞] 美伊戰事若拖到6月底 群益投顧：台股Q2區,70
2026/3/24,Re: [請益] 美債長線怎麼看比較好,12
2026/3/24,[新聞] 哪些晶片股可望受惠馬斯克Terafab超級,8
2026/3/24,[新聞] 伊朗官媒：美用談判假消息挑撥 目的是誘,38
2026/3/24,[新聞]  美伊才要談判　沙國王儲勸川普繼續打：,100
2026/3/24,[心得] 川普投顧是不是賺麻了？,2
2026/3/24,[請益] 現在是不是買美債的好時機？,50
2026/3/24,[情報] 3481 群創 處分南科廠房及設施預計賺58億,19
2026/3/24,Re: [新聞] 打造有別台積電的世界工廠 馬斯克恐重蹈,6
2026/3/24,[新聞] 川普舞大刀 市場跟著推文起落 謝金河：,66
2026/3/24,[新聞] 快訊／群創南科廠賣了！　矽品砸63.25,14
2026/3/24,[新聞] 川普警告伊朗：你們有「最後一次」實現和,100
2026/3/24,[閒聊] 2026/03/24 盤中閒聊,80
2026/3/24,[情報] 0324 上市櫃股票週轉率排行,1
2026/3/24,Re: [情報] 川普：我們與伊朗有良好的對談,52
2026/3/24,[新聞] 光寶科啟動籌資計畫　2億股額度內辦理私募或發GDR,21
2026/3/24,[情報] 被川普點名參與談判的伊朗議長發文了,79
2026/3/25,[情報] 2491 吉祥全 子買欣興674張 目前剩440張,4
2026/3/25,[情報] 7892 元鈦科 本公司接獲起訴書,11
2026/3/25,[新聞] 華邦電海外第四次無擔保轉換債完成定價，,27
2026/3/25,[標的] 6748 亞果生醫 討論,5
2026/3/25,[新聞] 台股市值衝全球第7！賴清德揭金融3重點,-10
2026/3/25,Re: [新聞] 伊朗向IMO發聲明：非敵對船隻可通過荷莫茲,24
2026/3/25,[標的] 正二跟台指期長持 哪個比較推薦,65
2026/3/25,"[情報] 2545 皇翔 賣台達電350張 賺81,383仟元",34
2026/3/25,[新聞] 美眾院議長：對伊朗「史詩憤怒行動」已進,94
2026/3/25,Re: [標的] 2344華邦電 & 2408南亞科 多,97
2026/3/25,[閒聊] 2026/03/25 盤後閒聊,62
2026/3/25,Re: [新聞] 伊朗戰爭燃氣變多貴？經長：每艘多10,3
2026/3/25,[新聞] 影音／壽司郎爆灌單？女控險多付近千元,15
2026/3/25,[新聞] 無懼華府制裁！中國電池龍頭寧德時代：,16
2026/3/25,Re: [新聞] 與台積電不一樣！馬斯克公布地表最,20
2026/3/25,[情報] 6584 南俊國際 2月自結 0.82,10
2026/3/25,Re: [新聞] 菲律賓宣布國家能源緊急狀態 因應中東衝,10
2026/3/25,[情報] 0325 上市櫃股票週轉率排行,1
2026/3/25,"[新聞] 美加速打造1,850億美元金穹防護盾",9
2026/3/25,[情報] 6547 高端疫苗 2月自結 -0.04,16
2026/3/25,Re: [新聞] 美日韓大咖來了！南亞科787億私募　Sandisk、海力士入列,6
2026/3/25,[標的] 4916 事欣科 兩造雙欣宇宙多,8
2026/3/25,[新聞] 伊朗官員：川普耍了我們兩次不夠 還來第,100
2026/3/25,Re: [新聞] 經長：天然氣存量仍維持12天以上 6月天然,8
2026/3/25,[公告] 反桶家園,7
2026/3/25,[閒聊] 2026/03/25 盤中閒聊,99
2026/3/25,[情報] 0325 上市櫃外資投信買超金額排行,5
2026/3/25,[新聞] 豐田：「台灣製造」要回銷日本 攜手和泰,45
2026/3/25,[情報] 韓國3月1日至3月20日進出口狀況,5
2026/3/25,[情報] 0325 上市投信買賣超排行,31
2026/3/25,[創作] 殘酷天使的行動綱領（空耳）,35
2026/3/25,[新聞] 技嘉旗下技鋼前進德國參展CloudFest 大秀,21
2026/3/25,[新聞]川普拋15點計畫 伊朗：被騙兩次不想再被耍,93
2026/3/25,[新聞] 美日韓大咖來了！南亞科787億私募　Sandisk、海力士入列,100
2026/3/25,[請益] 用股息套利這樣行嗎？,27
2026/3/25,[新聞] 汎銓告光焱侵犯光損偵測裝置專利權 求償2,12
2026/3/25,[新聞] SK海力士申請美國上市　傳籌資規模可達14,14
2026/3/25,Re: [新聞] 遠東新 上半年營收、獲利看旺,21
2026/3/25,[情報] 115年03月25日 三大法人買賣金額統計表,99
2026/3/25,[情報] 0325 上市外資買賣超排行,90
2026/3/25,[新聞] 美國提「15點方案」有意停火一個月！,100
2026/3/25,[新聞] 英特爾執行長陳立武登COMPUTEX談AI 羅唯,9
2026/3/25,[新聞] 伊朗戰爭燃氣變多貴？經長：每艘多10億,100
2026/3/25,[新聞] 台積電美國新廠動工前「訂單已滿排至2027,26
2026/3/25,[新聞] 快訊／科威特機場傳無人機襲擊！　儲油槽,68
2026/3/25,[情報] 2323 中環 今日買賣公告 買2賣4 詳見內文,16
2026/3/25,[標的] 04小台空 早起鳥兒有蟲吃,92
2026/3/25,[新聞] Google反壟斷案拖兩年 歐洲業界促歐盟,27
2026/3/25,[新聞] 美股傳伊朗收取荷莫茲海峽通行費 每趟200,33
2026/3/25,[新聞] MU、WDC、SNDK下跌:為何Google的TurboQua,63
2026/3/25,[情報] 6035 悠遊卡 114年EPS:4.20 股利約 2.28,6
2026/3/25,Re: [新聞] 伊朗戰爭燃氣變多貴？經長：每艘多10億,-10
2026/3/25,[新聞] 經長：天然氣存量仍維持12天以上 6月天然,58
2026/3/25,[請益] 下興櫃的股票怎麼辦，雅祥生醫,8
2026/3/25,[新聞]新興市場拓展有成 鈊象網路遊戲授權進軍南,34
2026/3/25,[新聞] 美伊談判有突破？川普聲稱伊朗已經同意,75
2026/3/25,Re: [新聞] 旺宏公布Q4財報 毛利率回升至24% EPS -0.,32
2026/3/25,[新聞] 伊朗「送上大禮」　川普：價值非常多錢,100
2026/3/25,[新聞] 伊朗軍方否認正與美國議和！酸川普「自己,97
2026/3/25,Re: [標的] 正二跟台指期長持 哪個比較推薦,53
2026/3/25,[新聞] 暫停21天後，中遠海運集運恢復遠東至阿聯酋、沙特、卡,13
2026/3/25,[心得] 狂人法則,100
2026/3/25,[新聞] 野村看好記憶體「超長牛市」 Q2漲幅上看5,35
2026/3/25,[情報] 4773 高福 協辦輔導推薦證券商辭任,4
2026/3/25,[新聞] 通過換股強化集團資源　元大投信成為元,1
2026/3/25,[情報] 5871 中租-KY 114年股利:5.8+0.2,50
2026/3/25,[新聞] 菲律賓宣布國家能源緊急狀態 因應中東衝,33
2026/3/25,Re: [新聞] 打造有別台積電的世界工廠 馬斯克恐重蹈,1
2026/3/25,[新聞] 元大金控今晚發布重訊 總座黃維誠說明董,46
2026/3/25,[請益] 記憶體漲價，很難完全轉嫁給消費端？,27
2026/3/25,[新聞] Arm喊賣自家AI晶片　大股東軟銀股價飆漲,16
2026/3/25,[情報] 115年03月25日信用交易統計,36
2026/3/25,[新聞] 南亞科私募震撼彈！記憶體巨頭捧錢求加入,54
2026/3/25,[新聞] 從驚豔全球到退場：OpenAI關停Sora，押注企業市,69
2026/3/25,[新聞] 日本、台灣同步擴產 禾伸堂強攻AI電源,15
2026/3/25,Re: [情報] 伊朗提出4項措施回應川普威脅,29
2026/3/25,[標的] 5498 凱崴 鑽真多,8
2026/3/25,[新聞] 宏碁遊戲今創新板掛牌！大啖蜜月行情,21
2026/3/25,[新聞] 博通秀光通訊新品 眾達利多,14
2026/3/25,[新聞] 伊朗向IMO發聲明：非敵對船隻可通過荷莫茲,100
2026/3/25,[新聞] 天能綠電、台普威小金雞登場 雲豹能源看,21
2026/3/25,[新聞] 打臉川普和談說！伊朗軍方狠酸「自己跟自,25
2026/3/26,[新聞] 銅退光進！謝金河點名矽光子4檔崛起,9
2026/3/26,Re: [標的] 6820.tw連訊(興櫃) 多,14
2026/3/26,[新聞] 「川普模式」被摸透？每當油價大漲 川普,58
2026/3/26,[情報] 0326 上市投信買賣超排行,31
2026/3/26,[新聞] 臺銀等10家銀行與威剛科技120億元案簽約,29
2026/3/26,[標的] 2640大車隊-在狂飆什麼?,25
2026/3/26,[新聞] 低軌衛星派對還沒結束！自營商急砸5億搶,8
2026/3/26,[新聞] 搶買20艘保台灣「不斷氣」經濟部：每艘貴,68
2026/3/26,[新聞] 塑化股衝了！戰爭推高油氣價台聚四寶噴,39
2026/3/26,[閒聊] 2026/03/26 盤中閒聊,100
2026/3/26,[新聞] KTV南霸天享溫馨擬4月上市　評估揮軍北上,21
2026/3/26,Re: [新聞] 美眾院議長：對伊朗「史詩憤怒行動」已進,7
2026/3/26,[新聞] 緯穎第二次海外無擔保可轉換公司債完成訂,7
2026/3/26,Re: [請益] 處置股的交割款匯款,1
2026/3/26,[閒聊] 2026/03/26 盤後閒聊,61
2026/3/26,[新聞] 快訊／川習會確定5／14舉行！伊朗戰爭將在,46
2026/3/26,[新聞] 台股開高走低跌101點 南亞科拉不動記憶,8
2026/3/26,[新聞]傳川普擬對伊朗發動「最後一擊」不排除地面,100
2026/3/26,Re: [新聞] 不靠火箭了！馬斯克最狂構想曝光：在月球,99
2026/3/26,Re: [標的] 6583 .TW 友松 多 影視高獲利,5
2026/3/26,[新聞] 伊朗戰爭考驗著川普對石油市場承受力,8
2026/3/26,Re: [標的] 6784 亞果生醫 討論,2
2026/3/26,[情報] 0326 上市外資買賣超排行,92
2026/3/26,[請益] 處置股的交割款匯款,32
2026/3/26,[新聞] 白宮：伊朗若不接受協議 川普將發動地獄,78
2026/3/26,[新聞] 伊朗外長：中國、俄羅斯、印度等六國船隻,100
2026/3/26,[新聞] SpaceX最快本周申請IPO 有望6月上市,47
2026/3/26,[情報] 6028 公勝保經 調整現金股利配息率,7
2026/3/26,[新聞] 一帶一路打水漂 ! 尼日驅逐3中國石油高層,0
2026/3/26,[心得] 00631L 目前單位數與淨值,16
2026/3/26,[標的] 0050正二分割為什麼需要停止交易,100
2026/3/26,[情報] 6530 創威 達注意標準 2月自結 0.19,0
2026/3/26,Re: [心得] MEM資料X6壓縮，七巨頭硬體資產過剩風險,11
2026/3/26,[心得] MEM資料X6壓縮，七巨頭硬體資產過剩風險,4
2026/3/26,[新聞] 謝金河：台灣正在壯闊的大道上,54
2026/3/26,[請益] 智慧下單的移動出場單,2
2026/3/26,[情報] 0326 上市櫃股票週轉率排行,4
2026/3/26,[情報] 115年03月26日 三大法人買賣金額統計表,85
2026/3/26,[標的] 日股大跌，但ETF好像沒那麼慘？,2
2026/3/26,[情報] 6187 萬潤 達注意標準 2月自結 0.99,18
2026/3/26,Re: [新聞] Arm喊賣自家AI晶片　大股東軟銀股價飆漲,2
2026/3/26,[新聞] 長興：暫不擔心缺料問題且具轉嫁成本能,8
2026/3/26,[新聞] 京華城案拖累中石化 鼎越 法人籲盡快處分,14
2026/3/26,[情報] 115年03月26日信用交易統計,43
2026/3/26,[情報] 7847豊漁 2025 EPS -3.24,5
2026/3/26,[新聞] 川普增派7千兵力赴中東！防對伊談判破局,97
2026/3/26,[情報] 4743 合一 董事會決議擬申請股票轉上市,6
2026/3/26,[標的] U.US unity software 多,11
2026/3/26,[新聞] 不靠火箭了！馬斯克最狂構想曝光：在月球,100
2026/3/26,"[情報] 4735 豪展 賣山太士90仟股賺18,489仟元",6
2026/3/26,[創作] 交戰時分,12
2026/3/26,[新聞] 南韓總統靠寫書、ETF 一年身價暴漲,18
2026/3/26,[標的] 追不起的低軌衛星夢想股-2367燿華,44
2026/3/26,[新聞] 長興(1717)取得WMCM液態封裝料訂單，今年,14
2026/3/26,[情報] 0326 上市櫃外資投信買超金額排行,9
2026/3/26,[請益] 關於微軟這支股票，你們會怎麼處理？,100
2026/3/26,[新聞] 大象醒了？鈊象法說後漲半根直逼800元大,54
2026/3/26,[標的] 6894 衛司特 隱形冠軍多,5
2026/3/26,Re: [新聞] 微軟股價跌3成、甲骨文砍了6成…軟體股的,16
2026/3/26,[情報] 6898程曦資訊114EPS 6.09/股利5.3(4/24除,5
2026/3/26,[新聞] 光看財報一定不敢買！謝金河點名,73
2026/3/26,[情報] 立積4968 114年現金1.6元,11
2026/3/26,Re: [新聞] 美日韓大咖來了！南亞科787億私募　Sandisk、海力士入列,5
2026/3/26,[請益] DCF(折現現金流)模型準嗎?,53
2026/3/26,[新聞] 伊朗揚言攻擊紅海航運 反制美國地面入侵,64
2026/3/26,[新聞] 川普怒嗆伊朗「再不談就完了」！中東局,100
2026/3/26,[標的] 2454 聯發科 接刀多,42
2026/3/26,[新聞] 神基發表強固型無人機控制解決方案 搶攻,8
2026/3/26,Re: [新聞] 汎銓告光焱侵犯光損偵測裝置專利權 求償2,6
2026/3/26,[新聞] 美伊要和談了？華爾街大咖齊潑冷水：市場,18
